Agent ID,Openness,Agreeableness,Concientiousness,Neuroticism,Systematicity,Sensitivity,Attitude Toward Social Stability,Power,Charm,Terror Management,Narrative Immediacy,Intentionality Perception,Hierarchical Complexity,Purity and Sanctity,Wellbeing for Ingroup,Vigilance Toward Non-Kin,Vigilance Toward Non-Reciprocators,Vigilance Toward Cultural Others,Ritual Mode Variation,Ritual Object Variation,Costly Signaling,CTMextreme
612-3,0.39496244071484155,0.4717946995437451,0.5184148585050381,0.36492470904476504,0.5825831802654579,0.6635339494729096,0.2799455474727901,0.10857496669961364,0.43496109666587446,0.4050838320786074,0.04795078286559149,0.04795078286559149,0.04795078286559149,0.04795078286559149,0.9520492171344085,0.23079613133589025,0.2765074684534649,0.3222188055710396,0.8800288367579957,0.9806188028328927,0.9908116114686231,0
613-3,0.6798077173877598,0.4561433852076718,0.45135349037701467,0.46520039275840463,0.2730412858816105,0.5212353305494543,-0.5575896160167058,0.5609571776102298,0.4978634821109792,0.17198786894916607,0.0,0.0,0.0,0.0,0.9225698326669072,0.0,0.0,0.0,0.9631950259661035,1.0,0.9103446679413585,0
614-3,0.7336240154635522,0.5893731966806518,0.6200744391985937,0.6929167207180652,0.5000380765507377,0.46283766576827284,-0.03180031930007733,0.180030386843133,0.361669697329357,0.9217013314077019,0.8384093326516485,0.8604353696684379,0.9063365113945449,0.8424940615985917,0.9318358620083464,0.8253374640836735,0.8236330464724578,0.8753874956658887,0.9032820657629153,0.9116990070496526,0.8883331370354202,0
615-3,0.5752534980362426,0.5758022061942027,0.8038996573956348,0.5055037334984891,0.7180583179885422,0.41212313115517535,-0.21558104530544522,0.5666940777814983,0.21888517361965748,0.9378005298628149,0.8847222749723975,0.9328693806631582,0.8919950099481727,0.9196175830458743,0.9582846622537462,0.9755012209566173,0.9778485287412175,1.0,0.9394637113840574,1.0,0.9568000620231776,0
616-3,0.6755837471380841,0.48329666058338155,0.5800151032783079,0.5318904836403588,0.38120474930466713,0.5096852469910479,-0.24993548213807618,0.49222969573603564,0.04159015505039315,0.9472702771233872,0.7841566459540209,0.8628510671710476,0.7972923354879408,0.7965002059861951,1.0,0.9365608336677617,0.8813666514722631,0.9020644697955751,0.9642902994936199,0.9699649830607582,0.9185544380690547,0
617-3,0.3893525127581184,0.4541930793271989,0.6525173988334549,0.35370094352109327,0.3387924483054009,0.618797356267462,0.11174612377156463,0.8525490478011782,0.5277581979547659,0.9272624872067934,0.6912630514463997,0.7912132184446959,0.7377627202775007,0.8315429374650156,0.9472755401415817,0.9836314178252282,0.9836314178252282,0.9836314178252282,0.8973077096306887,0.9836314178252282,1.0,0
618-3,0.383001870398949,0.7372087189310091,0.47754721249997506,0.5861916291553717,0.44901940168997,0.9490151831551291,-0.29123620353460244,0.4006309651970336,0.4647161502110292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7154302059577631,0.9200686166710323,1.0,1
619-3,0.27677311732249665,0.6390894732265266,0.16740583649372992,0.37522504720879024,0.6691092595554522,0.7105026119968261,0.2406213826662374,0.44688969633591336,0.442798891740647,0.9185346322249203,0.9259241110493575,0.9871492669969655,0.920649708562773,0.9062671062728237,0.9759084439829167,0.9507851234057844,0.9386921052257715,0.91969774716906,0.9090436598595483,0.9375763856583834,0.9820153887412004,0
620-3,0.6051852238857102,0.6896944686818443,0.43583066950604615,0.6401906499870432,0.556789564958798,0.49713270822824723,0.03224072348734526,0.45392149298288303,0.3489383075377033,0.978731949096313,0.8875969676123737,0.8796897704063753,0.8796897704063753,0.8902206921043466,0.9425254387404578,0.9854954217889419,0.9854954217889419,0.9854954217889419,0.9291370214696889,0.9428116434182573,0.9001278650475727,1
621-3,0.576731160088201,0.6944136312226619,0.7097128083208113,0.6354026578278016,0.3847308069061287,0.6462398948815615,-0.09530972744484584,0.49954840311046417,0.5548022737607582,0.48336088479542133,0.0,0.4123383605291889,0.0,0.2472470869580022,0.9947818593055142,0.7325781446385508,0.945810871943794,1.0,0.8262952985981245,1.0,1.0,0
622-3,0.3650537183789545,0.6009762362854443,0.6259759030901297,0.41503168485194025,0.22095469626743403,0.3801944801979788,0.5081632061487107,0.6947642654033739,0.39226482632087806,1.0,0.9172435243826478,0.9191403125135239,0.933764597360669,0.8644099595764213,0.9644928456378978,1.0,0.9644928456378978,1.0,0.9453071214334189,0.9259605313313773,0.9189306975683608,1
623-3,0.8670808884209698,0.3523056827339952,0.4403825180881055,0.2571184734842219,0.4423803125635182,0.599043467624131,0.5241858996835649,0.4247255789931236,0.5651620000874545,0.8214465599128569,0.5704169255875948,0.6922614096584369,0.5933688281085288,0.6225648673249009,1.0,0.6672015874235233,0.5155394834202272,0.5797371209397576,0.8396714506477738,0.9320979908616809,0.9134486104906866,0
624-3,0.4496328315077517,0.48330632175454624,0.7459435020092327,0.49197616548696044,0.4543166770360255,0.37088097168274325,-0.5479435332842424,0.9112347507388951,0.7437849192969227,0.9373915378410682,0.6866727288716717,0.7698283939047157,0.7293264564724012,0.7156572271584635,0.958383005040652,0.8742943081477826,0.8718570561068221,0.9129168408039485,1.0,1.0,0.8734685205200785,0
625-3,0.7334589786764268,0.6862160578180478,0.8442723344384966,0.30214211956556714,0.6770203122008722,0.5753321993302866,0.10531677817516295,0.22327396528489546,0.36224212523825006,0.8259550942481992,0.6735827495552087,0.8248856891139318,0.5917039521733937,0.8206669526055721,0.9810015335349952,0.8415239271725952,0.7694248955850538,0.7860631336437172,0.8713488921110554,0.9635376729361268,0.9635376729361268,0
626-3,0.47174957143607354,0.3463888515180371,0.3686547444276461,0.6769249454458991,0.5958834640665389,0.32363558991630104,0.11133227062059566,0.7049578898485861,0.37223677432145186,0.9072361066660557,0.7848318133178955,0.8603267889294605,0.764374060271483,0.8986714555363735,0.888624710174205,0.908354056972996,0.9125430543901585,0.9308495745422753,0.9082143610080056,0.9743862913495995,0.992010006136967,0
627-3,0.6073200957506472,0.4987800213731783,0.5120725543859587,0.6426621223051975,0.6017837990742149,0.43925390048830876,-0.2547497976286016,0.8111021679085458,0.29250672412994533,0.9015758751009373,0.8316010740234162,0.8638705739940113,0.8484885904357661,0.8448614084325621,0.9694411060411038,0.9640263128408949,0.9840713535865124,1.0,0.8743240192235908,1.0,0.9681134550081454,0
628-3,0.6419078750197185,0.3856133798615148,0.3284816487403523,0.34313233742336496,0.5321273703414574,0.4879969477345292,-0.030570966023103,0.6433296683786722,0.6286158422293096,0.9128909612521925,0.9014941188922276,0.9318201680390561,0.8525263807612193,0.8816015211449764,0.961389902607019,0.9911032059206026,0.9400884096666056,0.9911032059206026,0.9097885048704071,0.9410517182403373,0.9253461126221147,0
629-3,0.4037961317644062,0.42808120458949617,0.4759930845348076,0.43094121904874105,0.3110170167565598,0.4010591794898351,0.08658073886824508,0.3549746946386767,0.5143935076915225,0.8986729502104917,0.8421311258074899,0.8349327763999902,0.8397196402338933,0.8388269241059426,0.9255378724385055,0.9803090985823765,0.9729688197777315,0.9087024645036059,0.9307264619723686,0.9654563963014643,0.9183079409817394,0
630-3,0.7024848950187916,0.5463208261622117,0.6314986679432252,0.7933058696171531,0.8007251497466674,0.44725791556329414,0.03673912972498465,0.5382780439263365,0.36550200402476574,0.8482181520324631,0.7800430168071563,0.8032043587453521,0.8075084440390287,0.8188139980944326,0.9023546446719727,0.8865624632431046,0.8225548432008829,0.7830789398969787,0.9179670548193674,0.9352956441806796,0.9580713919396521,0
631-3,0.6443721468076836,0.5272759048888744,0.4042249938009738,0.5595408919649884,0.47262211813384075,0.7319743090818188,-0.2858174120704406,0.5251548762520661,0.5601975185129638,0.1298383857065546,0.044242957274003694,0.044242957274003694,0.044242957274003694,0.044242957274003694,0.9348647532511305,0.044242957274003694,0.044242957274003694,0.044242957274003694,0.9004518692461526,1.0,0.918392892431202,0
632-3,0.6635407831359893,0.4176208919162544,0.7847421408844631,0.3902958244090189,0.3828457809914133,0.49368696083045116,-0.17828908210713784,0.5407689252920966,0.36460515143861527,0.9070022990222235,0.9545013011057272,0.9113136044952809,0.909305323031938,0.9201911480088549,0.9838415596785702,0.9519688444455741,0.9660528622650785,0.9376813617556166,0.9427767988693417,0.9525069241890188,0.9422043352144609,0
633-3,0.6294890007595217,0.6852706537206544,0.39310639508807027,0.6691480001871456,0.8439182862318442,0.6983356237344721,0.23666241113418024,0.7725094638724475,0.5493642662252922,0.0,0.0,0.0,0.0,0.0,0.9501471436313,0.0,0.0,0.0,0.941620277131084,0.9836880926694753,0.9365790389666074,1
634-3,0.7300375447690471,0.4573919800611951,0.5436764950565166,0.392525509007834,0.4711859759624876,0.3464676799815637,-0.2043393439266317,0.8120139479156523,0.18666007646854843,0.9209471257078407,0.853131891252984,0.8795984202078575,0.8278143140090503,0.8295671670374398,0.9866011289270901,0.8595059180946659,0.8210538369434398,0.7837293725079658,0.9143533960776494,0.9930692642327734,0.8972620794456391,0
635-3,0.3834600394671254,0.6573655983630367,0.6003272625371924,0.4628556484522539,0.8949953113060773,0.35605828380859006,0.16488076737310975,0.3838861639503383,0.5146590767861722,0.9356303135023908,0.8428264000020992,0.8336700818385335,0.8561055917977017,0.873088036796302,0.9492609496866117,1.0,1.0,1.0,0.8840438882171051,0.9829783908022258,0.9609040498878909,0
636-3,0.569137733088368,0.7267102747920414,0.14748473670973072,0.7170000074935536,0.4239840391986632,0.45705378918000805,0.17821047022292158,0.6389362297706948,0.3428093128623225,0.8456419593473044,0.6443328218337124,0.7910193726038159,0.5682669336788929,0.6512360039468313,0.949701651361757,0.7360850034072569,0.5893924552060068,0.5657794510623322,0.9508320896513999,0.9525848405171552,0.9024479396464972,0
637-3,0.6675012109311913,0.47817319606875774,0.5509460897939624,0.5131515523227521,0.3963448047552778,0.8851266724789175,-0.20339841833341657,0.5026868414061585,0.7811329601021597,0.0,0.0,0.0,0.0,0.0,1.0,0.0036609581533702668,0.019449413927976097,0.03523786970258193,0.8967034863900732,1.0,0.7923182807318513,1
638-3,0.3821919506381638,0.5463795664260219,0.4390717082553237,0.689254985077967,0.6152579492234352,0.6277894358126217,0.13262306116965952,0.44418063352540077,0.48329744158682064,0.46028506501782396,0.0,0.0,0.0,0.0,0.9666667606838927,0.0,0.0,0.0,0.9577530424536765,1.0,0.9786701949206287,0
639-3,0.3553370291023975,0.5583984530196909,0.3846984422949574,0.32052167233851314,0.20189611137521435,0.4506873374113679,-0.16550194852939,0.6074588412921136,0.522092326094136,0.48987477004183216,0.03134256838853357,0.05655045888907488,0.03134256838853357,0.03134256838853357,0.9608853733261605,0.34857168395678784,0.42268942496274126,0.5009587962775827,0.8689072162327597,0.9653181541846844,0.9731901869660043,0
640-3,0.7933483005044688,0.46281848848774376,0.376532402417437,0.3643948267658191,0.3740127162237761,0.5970756395450576,-0.22149662978152776,0.38984142041501346,0.3120072505176374,0.7497004006535865,0.5539833910161189,0.5836687656681516,0.5135121994050612,0.6396370809435885,0.9042720295445341,0.6356934838188928,0.5195215338552989,0.5706608238849358,0.8029356386165406,0.9127393452768772,0.8187116683180318,0
641-3,0.7093154304763845,0.701189491858231,0.6170760408377238,0.7097051990767054,0.30406208872753465,0.3130113570672636,0.20368347123752384,0.5056977590009382,0.5752335388537817,0.8613177803809867,0.8190589924267927,0.8227160454543928,0.7702719084079007,0.74313724124803,0.9163697345632289,0.7964742977497695,0.689551056804669,0.7731200076581998,0.9372944183684816,0.9686957549457732,0.902794298196702,0
642-3,0.48504773800275597,0.5885586726595756,0.3894808325331274,0.5054883333553917,0.46697439060393287,0.5771740796785728,-0.9945753460335208,0.5411240808077454,0.4322749859437841,0.531622752520886,0.0,0.0,0.0,0.0,0.8714203524736556,0.0,0.0,0.0,0.7511909614871802,0.8881233624324018,0.7711672493110603,0
643-3,0.4934858606450659,0.36574064480683904,0.3229297076005411,0.44060457624389976,0.7346358214830069,0.6162739993445838,0.3254859171136889,0.3151059340349385,0.39942042227074753,0.92188548285841,0.7128410807850273,0.7791074161697604,0.7985279753336124,0.8543726307218944,0.933558627325589,0.9771668265303878,0.9450072541066793,1.0,0.8699915447718727,0.9770431971490195,0.9394051294776921,0
644-3,0.34616247982579,0.6943122010467144,0.5658727540674231,0.2586623520666012,0.7896807613910126,0.5846033253925765,0.20058157592510276,0.45480524254700133,0.1785467317384586,0.730559234241457,0.16799846214947317,0.1613379259690298,0.26961544040414986,0.2820561810116513,0.9286496540489597,0.48867951014976063,0.32057891443742687,0.30691864325361157,0.9647206735762134,0.9638470502692539,0.9164197676334673,0
645-3,0.7184470364705838,0.7976370496435844,0.2836565002938925,0.7044538057641652,0.8015759183714202,0.21063326424893575,-0.18046020968465648,0.5383632348901956,0.4840452331525209,0.949395902577118,0.8908588865113842,0.9522187276965111,0.8584898626428246,0.9083368447660576,0.9239523216204111,0.9627550384549235,0.9286281865966174,0.862254906529774,0.9335705811716399,0.971100783429067,0.9591799752645164,0
646-3,0.39012841342301985,0.7046679370536914,0.5826020481234842,0.3492178631747668,0.22212346244750503,0.611559299429487,-0.03478284070516294,0.5618197325556656,0.3596916221933,0.6120636725201611,0.13897653606578372,0.29940114360125475,0.11328492324663403,0.17919328064818782,0.9741081932571942,0.24496322032227258,0.0807838227862697,0.09574378996891222,0.9169881937171722,1.0,0.9502276371033548,0
647-3,0.506427180899322,0.580033304964909,0.630807944186061,0.7408191548858395,0.5117528825014976,0.24328872304933769,0.25602276842451666,0.447652897620672,0.2826682620989872,0.9921324330178756,0.9202430633867497,0.9846156223401802,0.9082291708615782,0.9377399844235178,0.9826531530030751,0.9584433495937498,0.9191150487797586,0.9449889106212216,0.9754289403177896,0.9539108860479873,0.9696066497362004,1
648-3,0.46819996746008924,0.7003611005674623,0.4744011210878083,0.4579067851887778,0.28165932743035554,0.2740465002738468,-0.18118886558894431,0.5795848953210414,0.597431966452102,0.9860519653644335,0.8973989632352901,0.9182082568006821,0.9299049137968105,0.9345756804644492,0.9621444623136566,0.9516691579008539,0.9755759229290012,0.9332933191125565,0.9581740448575335,0.9748337590784473,0.9729978729852276,1
649-3,0.6890353449921933,0.4245565554982641,0.2964166200178988,0.5811341987087116,0.5040806960300662,0.510502001703272,0.12137441795840127,0.6648168819793469,0.5776936110749136,0.8965336726304871,0.9317798124290283,0.936558676934326,0.9005205726542157,0.9491125350195717,0.9491125350195717,0.9491125350195717,0.944052357250802,0.9491125350195717,0.9234114582396784,1.0,0.9182772621679335,0
650-3,0.5306554485528557,0.5535681101482414,0.5550134393856383,0.7478876697662766,0.4369504379898721,0.3913538893986973,-0.20572288477403547,0.42910374455985506,0.531252779349502,0.9227038759930549,0.8775541567152277,0.8647682599430945,0.8570721194721638,0.8584371791414914,0.9489861210836433,0.9266078305787346,0.8972083055675631,0.9441202233426402,0.9628971373742253,0.9885840895485288,0.9867096434980647,0
651-3,0.4096966354509796,0.9847766045125042,0.9521992000394308,0.7019319515578634,0.5178264907441967,0.23591845125683253,0.20001775681242362,0.5625588481400815,0.696048728593631,0.936801177278884,0.9037213755873004,0.9979921631460782,0.8806674971474552,0.9923658125830375,0.9974854882603542,0.9077932140580848,0.8941404253721082,0.9234408160448349,0.927284589149436,0.9020259795846419,0.9720787099027893,0
652-3,0.4378568811176422,0.6587094822764188,0.6314442533384101,0.3575267314912379,0.460336286103694,0.43295593643727565,0.010498941053859085,0.502411858332135,0.6431342301218765,0.9978555429080269,0.9978555429080269,1.0,0.88427965182129,1.0,0.8821115241279466,1.0,1.0,1.0,0.9039299851205652,0.9832384722242193,0.9628911250202167,1
653-3,0.46761889792215505,0.3289092511166137,0.615515848867306,0.4034023979272445,0.45769144804374085,0.2714665156948214,0.003916022455352788,0.31233127409078376,0.493318257296685,0.9499083881633213,0.9304551048625854,0.936794351082477,0.8938122527728204,0.9508757474403334,0.9386071147732219,0.9585857812741352,0.9481101922838664,0.951781514411998,0.9544087285536011,1.0,0.9251814229395102,0
654-3,0.36864880183012494,0.6835958704456144,0.5685270488385287,0.23495613167631957,0.5686659500020704,0.698884462884715,-0.034278793124957546,0.5259054706116605,0.6288132989634425,0.0,0.0,0.0,0.0,0.0,0.9447587896291908,0.0,0.0,0.0,0.9254711244069465,1.0,1.0,1
655-3,0.7429340075447244,0.8547092827851992,0.6214494532135255,0.4146551409289085,0.34609942631690827,0.35121301830897916,0.28433546776715074,0.45050852652259377,0.5262871186300553,0.9371240037777938,0.8920027772807497,0.9371635961125345,0.8825432724650569,0.9521792180748786,0.9507852606508465,0.8821367980056755,0.8602149533209331,0.9237765960469392,0.9562795153981322,1.0,0.9842329911702699,0
656-3,0.2338494138412739,0.72281593378753,0.5837971341454464,0.6051427401450262,0.4805971168574924,0.9220201468616387,-0.09078027936066416,0.515140047611074,0.46827411832229754,0.9311674475093283,0.9158953293279206,0.951119895024553,0.9112559922496315,0.9646335421174708,0.9103731820051689,0.9997384052457017,0.9874630603641409,0.9578360827816443,0.9437505308183077,0.9946452590099417,0.9106253924138404,0
657-3,0.396903890009222,0.6574582477350341,0.559215180957817,0.43593082894585256,0.926878101845886,0.4810046718253334,0.14835479157759335,0.3839742533115178,0.401101747530383,0.9005899944859955,0.7737391536375939,0.8321724721605083,0.8617215678264678,0.7537825445916987,0.9754770347998766,0.9754770347998766,0.9754770347998766,0.9754770347998766,0.9674147574273195,0.9754770347998766,0.9754770347998766,0
658-3,0.39631739662549853,0.549485167872854,0.23593863640328366,0.6203050633587233,0.3648483878448819,0.517755907473403,0.055484137713637256,0.2823777171421017,0.3454523384606508,0.8928709786789333,0.8756665570345318,0.9675470649163895,0.8991634065655006,0.9153608364198422,0.9456800736778699,0.9539100197083187,0.9486607207626874,0.9460377719764697,0.9377085827075502,0.9936821676027784,0.9135164091989443,0
659-3,0.46333449393061515,0.40172729972363347,0.6664381225376897,0.3543242684327361,0.588540556301011,0.2511893942733372,0.27095521779226417,0.33882240677202735,0.3909133218768706,0.9221045158377645,0.9641318076344468,0.9941778128597183,0.9507278176503925,0.9817879239821692,0.9159991622100175,0.9613155255494255,0.9726343456592451,0.9162492693384796,0.9174294281622902,0.961727288862612,0.9115248582630562,0
660-3,0.7669973567156204,0.5379237041568294,0.3529950099109235,0.5794015953825856,0.37962925842008344,0.3682171772811642,0.255283137819981,0.27571906547053066,0.6029660958963217,0.8781518970465468,0.7275908160794667,0.7768049907994837,0.8209793175001128,0.7382035424067717,0.9100486851197686,0.7403432648649024,0.711372312214538,0.7599626969134274,0.9886563654963612,0.9684829431413127,0.9022919943173986,0
661-3,0.5464731052473231,0.19367701504134877,0.6152524983911213,0.6891820487897025,0.6353263876443287,0.6216813627041866,-0.023458031289337544,0.44585793532735524,0.4125172366591797,0.32215369903715113,0.03965307743761021,0.03965307743761021,0.03965307743761021,0.03965307743761021,0.9627207744300074,0.22607171103895557,0.2726763694392919,0.31928102783962825,0.89701068846118,1.0,0.9650346608294037,0
662-3,0.7567758998248452,0.3357523554726546,0.4714569504462686,0.3596424636914185,0.16885477436865393,0.536866195330562,0.3610288960213619,0.6834012630323787,0.4276135197152664,0.9950064061350107,0.9831054055160333,0.933013520433167,0.946499482107341,0.9163086025339239,0.9397322008995158,0.986553242218591,0.9682823567966727,0.9837762652548242,0.9004099271120976,1.0,0.9612263894184552,1
663-3,0.6568685506669156,0.4476700428032578,0.11427624458347385,0.5985670460457324,0.6073521564542776,0.5197856323469541,0.20102041017558647,0.8262017217223289,0.5332809572972252,0.9157218298428442,0.7032087063095214,0.8341193507429552,0.772881798130233,0.7580639347901655,0.970933527265295,0.9354504859712368,0.9512862992007461,0.9512862992007461,0.8145005141464351,0.9512862992007461,1.0,0
664-3,0.44957885869061,0.4861463093390612,0.40257063924321,0.4478846312438648,0.5343219877362393,0.4213987360810735,0.6686693204021946,0.5970526642613986,0.44447510356902703,0.05110879290499276,0.0,0.0,0.0,0.0,0.9256995840784107,0.0,0.0,0.0,0.9201746782297314,0.989747799862479,0.9193418937900202,0
665-3,0.46681861779042777,0.6002456493477976,0.6316667561878273,0.4699829667201072,0.7279289927405732,0.5956635300378466,0.03619260770734705,0.6485284361429258,0.6143976652966249,0.9824586677839668,0.9139586255015266,0.9926104570852707,0.9220650661355281,0.9187247231855725,0.9954185087599557,0.9192520107376906,0.9519663782933009,0.920525152761995,0.9535108959364696,0.9118854037278187,0.8988505907805844,1
666-3,0.2378054723929533,0.711190097613524,0.30157748069213874,0.20473031818941978,0.22874449921838214,0.1812140773743004,-0.7114097293003733,0.6430474608353977,0.3757244522367828,0.9269400804578731,0.9070834877902947,0.993645930160387,0.9717571988639222,0.9981163034923176,0.973576144904478,0.9365265154826622,1.0,1.0,0.9343778249533434,0.9600896082178116,0.9515249375005116,0
667-3,0.4774307844553586,0.6566715089462657,0.35866599889018136,0.5289375533119816,0.6734494720513029,0.5196637201131873,-0.018091770402192314,0.6901384028758366,0.39788366595704944,0.47777680865993466,0.0,0.0,0.0,0.0,0.9457354207944835,0.0,0.0,0.0,0.8869184250821374,0.9833503883989125,0.8587929729092413,0
668-3,0.6112205573614933,0.5405428863936539,0.6171404255585148,0.15637005931928605,0.7133440853701019,0.5352229285278078,0.029213474515376345,0.46321647670891386,0.3224046617902704,0.9477296977641811,0.8177977352718849,0.8550100534844667,0.8130792656401697,0.8429069599127792,1.0,1.0,0.9215945466462717,0.9215945466462717,0.9072288381356248,0.8769486008907315,0.8418059030681984,0
669-3,0.5752269082401968,0.36225711326707166,0.41383070277804396,0.5457613412517132,0.7717026453713114,0.49566114843564757,-0.3991498882874656,0.286859663316371,0.627002831417076,0.3977331926323572,0.0,0.0,0.0,0.0,0.8784493613825851,0.0,0.0,0.0,0.9601049153808718,0.921088002344231,0.8653792960294018,0
670-3,0.4081419645756252,0.5857684421151939,0.4704013215094945,0.40213742114173257,0.5479288837670779,0.4680753020017435,-0.06980846370991435,0.7329625197817616,0.416214883037828,0.1365419822761357,0.0,0.0,0.0,0.0,0.9952655211636122,0.0,0.0,0.0,0.8736676518381854,1.0,0.9681277403404862,0
671-3,0.43637435984292694,0.6881318615489183,0.27736120083355625,0.5672552285251053,0.5060110746486599,0.6347031170357387,-0.08808398219870156,0.3793164629505525,0.5542882845446403,0.9504869652528435,0.9567387381970172,0.959525077686472,0.9517377223722091,0.9344829228449517,0.9759450263595895,0.9820980454595665,0.9351779709371747,0.9905999955465364,0.9712555405747613,0.9317142307978689,0.9583191968777324,1
672-3,0.34067812752562227,0.5287102447030636,0.6002598039461897,0.5201687119153029,0.5809652411580926,0.38344147519517774,0.34912603910165757,0.33854331496345974,0.5888619544785535,0.9542406999562827,0.9058308248946867,0.997671018624039,0.8950932506370259,0.9310072899515845,0.9555002703328587,1.0,1.0,0.9880937809486595,0.8962207048262031,0.9449903246296725,0.967475759801643,1
673-3,0.503002779430084,0.5029663923344517,0.13695339459108324,0.5139233639823405,0.7324984052877043,0.2878026075023665,0.5124692465610508,0.3779537529395912,0.5595436937196655,0.8856509026830544,0.6778068834379228,0.7703486159982774,0.7407236318353994,0.7451655153436012,0.9116141034575899,0.7971366220554283,0.7335923817740734,0.7834207356870186,0.9132940168271557,0.9349209649914171,0.8966727705396103,0
674-3,0.3200292486397427,0.6824816730424358,0.3374432792119984,0.3829250718686731,0.32834154258920506,0.6257070792730051,-0.3908002049614244,0.5724767201107396,0.6741331687120422,0.8182130875903826,0.661607000975834,0.7724056592488462,0.6739474826172144,0.6624082431632754,1.0,1.0,1.0,1.0,0.967228010637402,1.0,0.9733671390938499,0
675-3,0.25811836089219775,0.7832817250591749,0.5139998722250392,0.4501912924879734,0.3017003396505515,0.5811931856267347,-0.35891215288316536,0.5354918033155693,0.62688746576095,0.8429798269752359,0.7865929741199674,0.8360869924324442,0.7774471020170958,0.7085490744611853,0.9918471314511792,0.9918471314511792,0.9918471314511792,0.9918471314511792,0.9918471314511792,0.9918471314511792,0.9378788183891658,0
676-3,0.26685087043774514,0.42977810970342595,0.5127854134021479,0.5114470183378477,0.4163255762632122,0.3667534708730683,-0.36370360279070574,0.4613689101713606,0.5613080706726334,0.686521124818045,0.4035211754222834,0.4604438224303589,0.3294096801785473,0.4022427080892446,0.9892712483540708,0.556990862096487,0.39760922896613116,0.4547606744829299,0.9072213012439154,0.978862234629113,0.8091503174796351,0
677-3,0.5664538608241559,0.46458806302040545,0.5009129950493032,0.4657799069917834,0.2733153966486727,0.3677446921166939,-0.22612369258886025,0.24493480261497808,0.47144205156186225,0.8815250072820567,0.8494450381443852,0.8586767744243355,0.8237880455794372,0.883852575569488,0.9340748494914979,0.9283664802560286,0.849186698100459,0.9205343353929091,0.9238646356349691,0.9667663620534455,0.9323773315493833,0
678-3,0.6394423243360724,0.3362333294184845,0.49025262210314463,0.36727835865313596,0.44185864732825597,0.6878280823684185,0.11557078246032329,0.6008098539516922,0.7994760932679817,0.016024938258623448,0.016024938258623448,0.0647920527672769,0.016024938258623448,0.016024938258623448,0.893773869619052,0.06739391952948234,0.10272085702785641,0.1547451768994543,0.9222252603264633,1.0,0.9203660724593107,1
679-3,0.2759886600645516,0.4509924388857619,0.3510578370594566,0.6764339116642151,0.7547131885369834,0.5108347386693616,-0.3889818405554457,0.34311530100368254,0.5660729190173903,0.8699464609586648,0.7942736139176494,0.8437803593487235,0.8957655421299537,0.885542713380891,0.9502235595328978,1.0,1.0,1.0,0.912985070257316,0.9126179338693308,0.9452944184064711,0
680-3,0.5239442383703963,0.2872370156457068,0.34183245015703223,0.5639019064656938,0.5115908793882784,0.5896459347591525,0.26467313514416846,0.3751173054332017,0.0,0.8859028511842183,0.7159609711297242,0.6870404376446462,0.6428209428946098,0.7784669976985831,0.9562475308000224,0.7608383258474645,0.6561148833417475,0.6408971689400615,0.9212732265427642,1.0,0.8677533456072487,0
681-3,0.45342257416597676,0.7103840932617734,0.6213261896869047,0.6827869632824177,1.0,0.5088502003313481,0.05488552636482674,0.7188881066527179,0.39339343786254394,0.0956190800597814,0.0,0.0,0.0,0.0,0.9117870741379034,0.0,0.0,0.0,0.9783943697881514,0.91987815518901,0.9329402407098732,0
682-3,0.591752895736383,0.5239353551464475,0.6401411828445772,0.7388701625716994,0.4806389532779,0.5854284359627606,0.25322227669707625,0.349470680535327,0.5528006247515,0.8537557344948465,0.7641386641445364,0.8766751654479721,0.8151621781014061,0.7973624853206017,0.9088403091001824,0.9337313001884464,0.908633853115884,0.8876142720539915,0.9184849257765484,0.9118453587838167,0.9586112789537538,0
683-3,0.4545306221545107,0.6348290384495242,0.5476996048519521,0.3330983268108209,0.7415983759772313,0.32093868824915783,-0.10666922283816867,0.2687345092899495,0.2868397730046949,0.8540532098620641,0.7061573293609359,0.7410056293584387,0.787570908021966,0.7894423274413112,0.9695134668936878,0.855268968216263,0.8030833304075681,0.8179725011407873,0.8841064527890566,0.9852399832445466,0.9414258380715546,0
684-3,0.35246221157008445,0.318396118189915,0.46664443964151736,0.40724587369953374,0.33320629694945353,0.0960127552692982,0.14910031361932444,0.5013553458496022,0.5216774302159466,0.9224469753703619,0.9213202911101132,0.9655425473185315,0.9200191953507414,0.9657958629364455,0.9625402442190185,0.9912197206669724,0.9502999042136435,0.9533993949350513,0.9380120055658823,0.9674449149911315,0.9693271764475462,0
685-3,0.062234754124676106,0.7863329065885462,0.30624884047590234,0.5069103478285845,0.5175581416663659,0.5116527571710693,-0.2111148202216957,0.5976222057297756,0.6815418089695463,0.9291364037953115,0.9378081935778387,0.9871374662081643,0.9325554547118678,0.8923796157368501,1.0,0.9850039120383534,0.9435327833501239,0.8710756198930301,0.8779297116504295,0.9423512723873636,1.0,0
